filename,Yang,SSIM_Visible,SSIM_IR,Entropy,MI_Visible,MI_IR,Qabf,Method
010102.jpg,1.5374913005235364,0.9994884502121048,0.5380028503114318,4.170614992799904,3.9019589385885842,0.33205260678972254,0.8709100661539855,Spatial Frequency
190001.jpg,1.3422443323774462,0.999426496593297,0.34281783578414926,4.943508569970564,4.481521986502888,0.4633750740726081,0.8963590924781247,Spatial Frequency
190002.jpg,1.3665383459141172,0.9994757822471629,0.36706256366695433,4.839509899868094,4.472964093552405,0.41785238746243797,0.8558459692801169,Spatial Frequency
190003.jpg,1.3693634606453042,0.9994430724140638,0.36992038823124035,4.996748688371374,4.562210529778423,0.4685620971667594,0.856921349693764,Spatial Frequency
190004.jpg,1.365407686051133,0.9993825511711238,0.36602513488000926,4.964456194519883,4.520446586319743,0.4434649868448164,0.892330935599796,Spatial Frequency
190005.jpg,1.374899285313703,0.9993819218176704,0.37551736349603265,4.9010957985045716,4.4673932806802155,0.45897347959340873,0.8946135686143875,Spatial Frequency
190006.jpg,1.3943210016878393,0.9993443319372505,0.3949766697505888,4.911408275993795,4.490732325095575,0.4519358539257978,0.821153171029144,Spatial Frequency
200002.jpg,1.340474123999629,0.34087983798602056,0.9995942860136084,5.05203169592093,0.2431625976607682,4.857822707595626,0.7053404918469315,Spatial Frequency
200003.jpg,1.3538485690545037,0.9994220062896977,0.3544265627648061,3.907992122416314,3.6145071611058373,0.2342034485383179,0.758524664499344,Spatial Frequency
200004.jpg,1.338146586542539,0.3385484880582339,0.9995980984843053,5.034794304686486,0.2547622114598449,4.843173360578914,0.6323352319398495,Spatial Frequency
200005.jpg,1.3541475619714394,0.9994280232387733,0.35471953873266615,3.7962758456354058,3.5197633183534482,0.24610701928075004,0.7547546984931464,Spatial Frequency
200006.jpg,1.3540095122137776,0.9994171345979254,0.35459237761585227,3.9285487528012517,3.6400345796340643,0.2911521819116043,0.7874960389588573,Spatial Frequency
200007.jpg,1.349170789933499,0.3495785492099541,0.9995922407235448,5.003111567340541,0.2653163225608319,4.819346273900022,0.6703301709981717,Spatial Frequency
010001.jpg,0.9660432262182648,0.7355860998722462,0.23045712634601856,4.258246538880822,2.0655680070999005,0.5171747669742659,0.9424011116266469,Laplacian Energy
010002.jpg,0.9926655946521649,0.6502244183453812,0.3424411763067836,4.668843118419249,1.8861664440604171,0.5313966600442722,0.9500867017924312,Laplacian Energy
010003.jpg,1.1251503748149134,0.7360461260906407,0.3891042487242727,4.296496834347415,1.762772500749757,0.5759677673774006,0.9396978561927208,Laplacian Energy
010004.jpg,0.9531750014572193,0.6142959889074886,0.3388790125497308,4.497814719528534,1.5832503498041082,0.6505200182506621,0.9434116860855292,Laplacian Energy
010005.jpg,0.8194570079644155,0.49987000125475095,0.31958700670966456,4.386365576355588,1.250531466071751,0.6815505229577175,0.9494009494676552,Laplacian Energy
010006.jpg,0.8783880593782059,0.5585827720781912,0.3198052873000147,4.42951553092317,1.3437232821774545,0.650224159386653,0.9426524035654676,Laplacian Energy
010007.jpg,1.05596775818821,0.6482925369200363,0.4076752212681738,4.3795951088913,1.50639819178123,0.6685610948576599,0.9366034316083108,Laplacian Energy
010008.jpg,0.9481261145620548,0.5861041163520739,0.3620219982099809,4.287562919453897,1.2698739900303204,0.6497296278412341,0.9376721956733969,Laplacian Energy
010009.jpg,0.8865272604525518,0.7105905741620478,0.175936686290504,4.396091735778086,2.236680181766198,0.5236587831341302,0.9421144001663316,Laplacian Energy
010010.jpg,1.0141735718474396,0.6792237083537932,0.3349498634936464,4.3262616968974275,1.565991328631542,0.6122746507464967,0.936382023934954,Laplacian Energy
010011.jpg,0.9167414617954326,0.5792830842810269,0.33745837751440566,4.479153603256991,1.4765223497493325,0.6677932055417435,0.947642089587331,Laplacian Energy
010012.jpg,0.9945446053193103,0.6416183128217461,0.3529262924975642,4.373284721897773,1.5673794631880944,0.5845951201208375,0.9454435750080784,Laplacian Energy
010013.jpg,0.947899619757892,0.6147511712563438,0.33314844850154823,4.6194022363247225,1.7037141854256856,0.6476641341149496,0.9463437589214211,Laplacian Energy
010014.jpg,0.8447081412757554,0.5083739213262823,0.3363342199494731,4.40756675286255,1.23662289595713,0.7619392623402605,0.946700861637919,Laplacian Energy
010015.jpg,0.986870152560658,0.6085443836791405,0.3783257688815175,4.322131579889146,1.351525483109651,0.6645040135302076,0.9405580560729222,Laplacian Energy
010016.jpg,1.0940955551359113,0.7121130238239277,0.3819825313119835,4.308904506024505,1.6973165414069218,0.557244147270177,0.9405203260826406,Laplacian Energy
010017.jpg,0.9170113823641899,0.5606195237887659,0.35639185857542394,4.541217602006146,1.4376488169379626,0.6432652330313908,0.9418580465376978,Laplacian Energy
010018.jpg,1.0061867797382535,0.6615265695358001,0.3446602102024534,4.3981661519559365,1.616795090528872,0.6410972333466212,0.9311436663687389,Laplacian Energy
010019.jpg,1.0349385793046553,0.661609496685886,0.3733290826187694,4.392007445538219,1.5731552006070042,0.5669307217877998,0.9387273845098049,Laplacian Energy
010020.jpg,1.0459345578746815,0.6872425449826854,0.35869201289199604,4.285891674846051,1.5682031250903712,0.6611610102560259,0.9357852985915691,Laplacian Energy
010021.jpg,0.7826902536261583,0.49441122159537737,0.2882790320307809,4.335520091317046,1.2333157878219732,0.6483450772780357,0.952981009408294,Laplacian Energy
010022.jpg,0.9653106640483105,0.5919436010541947,0.37336706299411565,4.464332526004059,1.4755770304023328,0.6638702323178811,0.9420652489386735,Laplacian Energy
010023.jpg,1.0190697490075629,0.6560447440974321,0.36302500491013073,4.212754952186791,1.4425458909643056,0.5991906480152929,0.9415731836249199,Laplacian Energy
010024.jpg,0.9638914315563292,0.6494536217732407,0.31443780978308844,4.585121392515969,1.8147187527754753,0.46663535728466127,0.9563663361385737,Laplacian Energy
010025.jpg,1.1336434404886944,0.7372981340919068,0.3963453063967876,4.215572067332274,1.6603308060189457,0.5698511495668599,0.9391831225166685,Laplacian Energy
010026.jpg,0.934035863279719,0.5937372373622783,0.3402986259174406,4.578791462427502,1.552287810853525,0.5696123492450782,0.9482573934598124,Laplacian Energy
010027.jpg,1.0143954304847937,0.6472434657669187,0.3671519647178751,4.244998380601125,1.4279705299644632,0.6294802926188767,0.9433934644444679,Laplacian Energy
010028.jpg,0.9337358453948564,0.5880314730322362,0.3457043723626202,4.3897939461882665,1.3622091048765974,0.7087631165507257,0.9457321991264507,Laplacian Energy
010029.jpg,1.0082820621511583,0.6235128109125938,0.38476925123856465,4.451312170125726,1.5722347531032084,0.6256980404788012,0.9436564314988245,Laplacian Energy
010030.jpg,1.0420858081733915,0.6550515294098883,0.38703427876350327,4.43594674428273,1.6595571932904496,0.535779495535476,0.9429630837669283,Laplacian Energy
010101.jpg,1.0628280702234327,0.7082239479462769,0.3546041222771559,4.183948855280644,1.5998733534452068,0.4878202389130153,0.9505434705044009,Laplacian Energy
010102.jpg,1.0361951422678957,0.647800108357892,0.3883950339100037,4.447261267466283,1.6076172159112119,0.5668588230447599,0.9441822167990417,Laplacian Energy
190001.jpg,0.5565384685729619,0.4017537824211046,0.15478468615185725,5.1423526148261125,2.147500936074214,0.6624224032041762,0.9565755040946728,Laplacian Energy
190002.jpg,0.47942198898001975,0.32306013357316965,0.15636185540685008,5.130661965604699,1.9371522997988515,0.73295715607264,0.951145878959999,Laplacian Energy
190003.jpg,0.6334079345292685,0.43531322983063625,0.19809470469863222,5.215557462377578,2.1561716182965736,0.7435626921567595,0.9497597584936988,Laplacian Energy
190004.jpg,0.5368067068358715,0.38226750649315244,0.154539200342719,5.108068144579245,2.1340215012506834,0.6072068394756639,0.9548778874971947,Laplacian Energy
190005.jpg,0.4908026265603407,0.3496276555971639,0.1411749709631768,5.080768832751558,2.0726583325119443,0.6346751577132899,0.9547421689816404,Laplacian Energy
190006.jpg,0.5525979417546412,0.3636882591199586,0.1889096826346825,5.094095872880267,1.9693251358891155,0.6911138711348175,0.9449132543400178,Laplacian Energy
200002.jpg,0.4770629742117245,0.27928882379962844,0.1977741504120961,4.678851091051034,1.1338588803718062,0.970756902123922,0.934327635724877,Laplacian Energy
200003.jpg,0.4888194571316301,0.2972129399728526,0.19160651715877752,4.6448738448487985,1.2098239629791947,0.8630572149082258,0.9371292073004321,Laplacian Energy
200004.jpg,0.5144420100032929,0.31858009651177804,0.19586191349151494,4.728191147869652,1.2794830474257517,0.901989409881572,0.9377989079356002,Laplacian Energy
200005.jpg,0.47051832590853687,0.28767646815367076,0.1828418577548661,4.583205000882618,1.175113436343719,0.8692041636541938,0.934763982036513,Laplacian Energy
200006.jpg,0.4642197776304695,0.2903103189139206,0.1739094587165489,4.632695809382426,1.2698829033484202,0.8471548435650768,0.938826204883678,Laplacian Energy
200007.jpg,0.44937520601450465,0.2748200574037525,0.17455514861075214,4.636594744976567,1.1627450208557764,0.9298204956460236,0.9359128231737577,Laplacian Energy
010001.jpg,1.015085323060245,0.7570616826392138,0.25802364042103126,4.298155016893581,2.10265044978846,0.615259277787977,0.9524420834290633,Gradient (Sobel)
010002.jpg,1.0746358828112066,0.6867190473799326,0.387916835431274,4.713968463710404,1.8688367362753164,0.6813914441978064,0.9592729589550181,Gradient (Sobel)
010003.jpg,1.1768102267545748,0.7527452908213503,0.42406493593322436,4.345157407176437,1.7239068442663956,0.7442470769704221,0.9548593058873563,Gradient (Sobel)
010004.jpg,1.039835260617148,0.6450965875160525,0.39473867310109556,4.570443953403554,1.5331386679432093,0.8649064825518578,0.9569088129076554,Gradient (Sobel)
010005.jpg,0.9005107524269733,0.5286525377203777,0.37185821470659564,4.484983754240554,1.1569148119703023,0.9166327845418512,0.9534256081315045,Gradient (Sobel)
010006.jpg,0.9677772500433439,0.5843380920517967,0.38343915799154726,4.529884228096849,1.2309101337371438,0.9192550995553295,0.9516128446554469,Gradient (Sobel)
010007.jpg,1.1274614796144808,0.6734084505692016,0.45405302904527933,4.446097326311965,1.4241308959877552,0.877188366757817,0.9448753122604444,Gradient (Sobel)
010008.jpg,1.0246478505357492,0.6085950121778605,0.41605283835788864,4.390321845299766,1.1776335753265341,0.9023569677307413,0.949458003303269,Gradient (Sobel)
010009.jpg,0.9324838897687407,0.72964556487512,0.20283832489362072,4.4257278576695205,2.252245408256178,0.6265847069437064,0.9541904786726274,Gradient (Sobel)
010010.jpg,1.0764658924874388,0.6960434259469697,0.38042246654046913,4.392096561845021,1.5080898939068645,0.8287399144555294,0.9453181113035953,Gradient (Sobel)
010011.jpg,1.0099985473183246,0.614731015322419,0.39526753199590564,4.5527279486978145,1.3965910478337051,0.896001470187721,0.9573806767299411,Gradient (Sobel)
010012.jpg,1.0683660150968315,0.6714154251733288,0.39695058992350274,4.424974331835605,1.5245610207111464,0.7417629822295501,0.9517033515449124,Gradient (Sobel)
010013.jpg,1.0299742434435122,0.6457308657800608,0.38424337766345135,4.688105938088764,1.6421289449926404,0.851243813926677,0.9495974960443784,Gradient (Sobel)
010014.jpg,0.9372615599127843,0.5397956025419414,0.39746595737084295,4.518046621081487,1.1248226408232505,1.0361349011673517,0.952764378616627,Gradient (Sobel)
010015.jpg,1.0668113201277827,0.6367996527819174,0.4300116673458653,4.406969871455293,1.2405361677166769,0.9130846148071845,0.9456511156773839,Gradient (Sobel)
010016.jpg,1.1512995689080314,0.7343008306574281,0.41699873825060335,4.349428367916934,1.6746695723769636,0.6995612401191047,0.950350820429769,Gradient (Sobel)
010017.jpg,1.0165266819904315,0.5964225123153535,0.4201041696750781,4.6120976184331655,1.3228944486068248,0.8935862726750451,0.9520031734954139,Gradient (Sobel)
010018.jpg,1.0716930744426612,0.6804719631225115,0.3912211113201497,4.4584210122917485,1.5452804597633922,0.8517693988782719,0.9427964892460035,Gradient (Sobel)
010019.jpg,1.1080175060391557,0.6870424560365577,0.42097505000259816,4.441662154971834,1.5106525534929267,0.7491591483112003,0.9471450766869013,Gradient (Sobel)
010020.jpg,1.1034513553707905,0.7053544435585498,0.39809691181224066,4.343389006963746,1.5035129332756245,0.8538793857746714,0.949829663453499,Gradient (Sobel)
010021.jpg,0.8619951997097909,0.5208385358210537,0.3411566638887372,4.444889879809781,1.1328172424631242,0.8902437383819982,0.9550248975834913,Gradient (Sobel)
010022.jpg,1.0510491304121072,0.6224602280529257,0.4285889023591817,4.52950161445292,1.3548108042886373,0.8930379377339107,0.94590990633532,Gradient (Sobel)
010023.jpg,1.0824301135333532,0.6770831960067286,0.4053469175266245,4.295236836764627,1.3913544033844651,0.7945121621117979,0.9508962662683825,Gradient (Sobel)
010024.jpg,1.0483942258783734,0.6870558118694128,0.3613384140089607,4.614153260099697,1.8116330137136107,0.5969351293205332,0.9611030290455077,Gradient (Sobel)
010025.jpg,1.1833133459257805,0.7531606384606753,0.4301527074651053,4.25880278873593,1.6277969765236489,0.7243013573380892,0.9492279030499664,Gradient (Sobel)
010026.jpg,1.0378653378175065,0.6339103580567058,0.4039549797608007,4.63140358895344,1.4422753597276285,0.8158952797722683,0.9545572996613348,Gradient (Sobel)
010027.jpg,1.0812185388366087,0.6700416860860529,0.4111768527505559,4.325370226257701,1.3659549037347494,0.8338859958387681,0.951419217004105,Gradient (Sobel)
010028.jpg,1.030333075740012,0.6159445247854348,0.4143885509545772,4.514444175910375,1.2610995929221889,1.0202963611533455,0.9512234227292584,Gradient (Sobel)
010029.jpg,1.089002373710756,0.6552279337629678,0.43377443994778814,4.507125441250308,1.5145245120319915,0.8030166134517261,0.9492701438111288,Gradient (Sobel)
010030.jpg,1.1166233548856948,0.6853600893380017,0.43126326554769295,4.483475468018758,1.6383435133278603,0.6760021955075,0.9478251748774016,Gradient (Sobel)
010101.jpg,1.1190410063757033,0.7298738397515416,0.3891671666241616,4.246679810378985,1.5646631942288378,0.6468751469408075,0.9547159062398857,Gradient (Sobel)
010102.jpg,1.1188028994641859,0.6808523666432181,0.43795053282096774,4.495773509903274,1.5929734575989243,0.7235743480241199,0.9505852172684849,Gradient (Sobel)
190001.jpg,0.7110182251805033,0.4805249421879385,0.2304932829925648,5.1438976968008,2.1814461684502264,0.7728211101522424,0.9586832709656725,Gradient (Sobel)
190002.jpg,0.6316043444122036,0.39223647560433034,0.23936786880787325,5.144762823016232,1.8889650392606938,0.8982544348943107,0.9562210826964601,Gradient (Sobel)
190003.jpg,0.780419152487471,0.5050386844714775,0.2753804680159935,5.223118454689518,2.203549916812153,0.8661143735043493,0.9545811821667893,Gradient (Sobel)
190004.jpg,0.733355542544714,0.49261563146059695,0.2407399110841171,5.093585828413536,2.203537626467355,0.6952647820989234,0.9585873790947063,Gradient (Sobel)
190005.jpg,0.6796996771919196,0.45888561960383445,0.22081405758808512,5.0715275800369355,2.1344017268904634,0.7188975295531174,0.9562661537923132,Gradient (Sobel)
190006.jpg,0.7425820401234363,0.4616767062217154,0.2809053339017209,5.085616431403961,1.9909821723779504,0.8012173385057622,0.9536142565527204,Gradient (Sobel)
200002.jpg,0.5594102764494189,0.28447657520358893,0.27493370124583,4.894198041013115,0.9057960315490627,1.4505486094547069,0.9430513092300297,Gradient (Sobel)
200003.jpg,0.5569295457950258,0.3010643992228879,0.2558651465721379,4.846940064136013,0.984865883240765,1.2837251492289448,0.9434378911490225,Gradient (Sobel)
200004.jpg,0.5866092109727907,0.3236903547650754,0.2629188562077153,4.912909391118952,1.060618494014012,1.3152788246956924,0.9414193626826769,Gradient (Sobel)
200005.jpg,0.5308779857413415,0.29130140780768926,0.23957657793365228,4.797062203452727,0.9678325070461902,1.2746033006265325,0.9424318300545023,Gradient (Sobel)
200006.jpg,0.5266862716624403,0.2954281410801767,0.23125813058226358,4.826219440658727,1.051225867756838,1.2380065977343415,0.942485662505839,Gradient (Sobel)
200007.jpg,0.5224320241323275,0.2809236240308497,0.24150840010147775,4.8549327519158,0.9380304396583943,1.3805911255092111,0.9412240695703974,Gradient (Sobel)
